ecosystem,package_name,has_malicious_version,has_malicious_datadog_version,has_malicious_osv_version,is_malicious_datadog_package,label_malicious,label
npm,@sporta-technology/d11-web-components.table-cells.tc-cell,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.table-cells.tc-header,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.table-cells.tc-icon,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.table-cells.tc-icon-button,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.table-cells.tc-icon-list,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.table-cells.tc-tags-status,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.tabs,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.tags.tags,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.tags.tags-counter,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.tags.tags-status,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.text-area,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.text-button,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.text-link,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.timeline,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.toggle,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.toggle-button,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.tooltip,False,False,False,True,True,malicious
npm,@sporta-technology/d11-web-components.typography,False,False,False,True,True,malicious
npm,@sporta-technology/dream11_msd.card,False,False,False,True,True,malicious
npm,@sporta-technology/dream11_msd.tab-layout,False,False,False,True,True,malicious
npm,@sportdigi/bootstrapper,False,False,False,True,True,malicious
npm,@stackgl/gl-conformance,False,False,False,True,True,malicious
npm,@stepstone-genesis/components,False,False,False,True,True,malicious
npm,@stride-mfe/wmc,False,False,False,True,True,malicious
npm,@subdashboard/shared,False,False,False,True,True,malicious
npm,@subsplash/auth,False,False,False,True,True,malicious
npm,@sudt-faucet/commons,False,False,False,True,True,malicious
npm,@super-alpha/api,False,False,False,True,True,malicious
npm,@supera/aaaaaaaaaaa,False,False,False,True,True,malicious
npm,@supera/share,False,False,False,True,True,malicious
npm,@supera/shared,False,False,False,True,True,malicious
npm,@swiggy-private/aatm-nirbhar-bharat-ui,False,False,False,True,True,malicious
npm,@swiggy-private/aatm-nirbhar-build,False,False,False,True,True,malicious
npm,@swiggy-private/aatm-nirbhar-ui,False,False,False,True,True,malicious
npm,@swiggy-private/analytics,False,False,False,True,True,malicious
npm,@swiggy-private/dls-web-core,False,False,False,True,True,malicious
npm,@swiggy-private/js-utils,False,False,False,True,True,malicious
npm,@sxmp/detector,False,False,False,True,True,malicious
npm,@sys711/my-npx-tool,False,False,False,True,True,malicious
npm,@taskrabbit/meadow-web,False,False,False,True,True,malicious
npm,@team-event/models,False,False,False,True,True,malicious
npm,@team-event/services,False,False,False,True,True,malicious
npm,@team-event/team-event-amplitude-events,False,False,False,True,True,malicious
npm,@team-event/v2,False,False,False,True,True,malicious
npm,@teamstelemetry/shared-logger,False,False,False,True,True,malicious
npm,@telepo/web-attendant,False,False,False,True,True,malicious
npm,@template-builder/iframe-api,False,False,False,True,True,malicious
npm,@teselagen/bio-parsers,True,True,False,False,True,malicious
npm,@teselagen/bounce-loader,True,True,False,False,True,malicious
npm,@teselagen/file-utils,True,True,False,False,True,malicious
npm,@teselagen/liquibase-tools,True,True,False,False,True,malicious
npm,@teselagen/range-utils,True,True,False,False,True,malicious
npm,@teselagen/react-list,True,True,False,False,True,malicious
npm,@teselagen/sequence-utils,True,True,False,False,True,malicious
npm,@testcarrot/supply,False,False,False,True,True,malicious
npm,@testcarrot/supply1,False,False,False,True,True,malicious
npm,@testcarrot/supply10,False,False,False,True,True,malicious
npm,@testcarrot/supply2,False,False,False,True,True,malicious
npm,@testcarrot/supply3,False,False,False,True,True,malicious
npm,@testcarrot/supply4,False,False,False,True,True,malicious
npm,@testcarrot/supply6,False,False,False,True,True,malicious
npm,@testcarrot/supply7,False,False,False,True,True,malicious
npm,@testcarrot/supply8,False,False,False,True,True,malicious
npm,@testcarrot/supply9,False,False,False,True,True,malicious
npm,@testerconfusion/malicious-poc,False,False,False,True,True,malicious
npm,@thangved/callback-window,True,True,False,False,True,malicious
npm,@the-df-company/commod,False,False,False,True,True,malicious
npm,@things-factory/attachment-base,True,True,False,False,True,malicious
npm,@things-factory/auth-base,True,True,False,False,True,malicious
npm,@things-factory/email-base,True,True,False,False,True,malicious
npm,@things-factory/env,True,True,False,False,True,malicious
npm,@things-factory/integration-base,True,True,False,False,True,malicious
npm,@things-factory/integration-marketplace,True,True,False,False,True,malicious
npm,@things-factory/shell,True,True,False,False,True,malicious
npm,@tnf-dev/api,True,True,False,False,True,malicious
npm,@tnf-dev/core,True,True,False,False,True,malicious
npm,@tnf-dev/js,True,True,False,False,True,malicious
npm,@tnf-dev/mui,True,True,False,False,True,malicious
npm,@tnf-dev/react,True,True,False,False,True,malicious
npm,@tobiasredfield/simple-web-app-package,False,False,False,True,True,malicious
npm,@toloka-tb/core,False,False,False,True,True,malicious
npm,@ton-wallet/create,False,False,False,True,True,malicious
npm,@toptal/davinci-cloudflare-requests-handler,False,False,False,True,True,malicious
npm,@toptal/davinci-graphql-codegen-extensions,False,False,False,True,True,malicious
npm,@toptal/davinci-monorepo,False,False,False,True,True,malicious
npm,@toptal/picasso,False,False,False,True,True,malicious
npm,@toptal/picasso-accordion,False,False,False,True,True,malicious
npm,@toptal/picasso-alert,False,False,False,True,True,malicious
npm,@toptal/picasso-button,False,False,False,True,True,malicious
npm,@toptal/picasso-calendar,False,False,False,True,True,malicious
npm,@toptal/picasso-charts,True,True,False,False,True,malicious
npm,@toptal/picasso-container,False,False,False,True,True,malicious
npm,@toptal/picasso-dropdown,False,False,False,True,True,malicious
npm,@toptal/picasso-dropzone,False,False,False,True,True,malicious
npm,@toptal/picasso-form,False,False,False,True,True,malicious
npm,@toptal/picasso-forms,True,True,False,False,True,malicious
npm,@toptal/picasso-grid,False,False,False,True,True,malicious
npm,@toptal/picasso-icons,False,False,False,True,True,malicious
npm,@toptal/picasso-image,False,False,False,True,True,malicious
npm,@toptal/picasso-lab,False,False,False,True,True,malicious
npm,@toptal/picasso-link,False,False,False,True,True,malicious
npm,@toptal/picasso-logo,False,False,False,True,True,malicious
npm,@toptal/picasso-paper,False,False,False,True,True,malicious
npm,@toptal/picasso-popper,False,False,False,True,True,malicious
npm,@toptal/picasso-provider,True,True,False,False,True,malicious
npm,@toptal/picasso-quote,True,True,False,False,True,malicious
npm,@toptal/picasso-radio,False,False,False,True,True,malicious
npm,@toptal/picasso-rich-text-editor,False,False,False,True,True,malicious
npm,@toptal/picasso-select,True,True,False,False,True,malicious
npm,@toptal/picasso-shared,True,True,False,False,True,malicious
npm,@toptal/picasso-slider,False,False,False,True,True,malicious
npm,@toptal/picasso-switch,False,False,False,True,True,malicious
npm,@toptal/picasso-tailwind,True,True,False,False,True,malicious
npm,@toptal/picasso-typography,True,True,False,False,True,malicious
npm,@toptal/picasso-utils,True,True,False,False,True,malicious
npm,@tr61/test-pkg,False,False,False,True,True,malicious
npm,@tradair-repo/sources-react,False,False,False,True,True,malicious
npm,@transsion/privacy-policy-dialog,False,False,False,True,True,malicious
npm,@tribal-worldwide-london/fa-api-service,False,False,False,True,True,malicious
npm,@tsign/tsign-ui-doesnt-exisit,False,False,False,True,True,malicious
npm,@ttbc-vmok/bc-react-consumer,False,False,False,True,True,malicious
npm,@ttbc-vmok/public-components,False,False,False,True,True,malicious
npm,@type-script-node/vite,False,False,False,True,True,malicious
npm,@typescript_eslinter/eslint,False,False,False,True,True,malicious
npm,@typescript_eslinter/prettier,False,False,False,True,True,malicious
npm,@uit-spritesmith/webpack,False,False,False,True,True,malicious
npm,@umreg/zxcvbn,False,False,False,True,True,malicious
npm,@unkn0wnartist/h1-poc-test,False,False,False,True,True,malicious
npm,@uq-global-ec/navigation,False,False,False,True,True,malicious
npm,@usaa-grp-ent-conv-platform/usaa,False,False,False,True,True,malicious
npm,@usaa-grp-payments-web-experience/bk-acknowledge-module,False,False,False,True,True,malicious
npm,@uxbrand-components/color-widget,False,False,False,True,True,malicious
npm,@uxbrand-components/logo-widget,False,False,False,True,True,malicious
npm,@vapc-ui/font-icon,False,False,False,True,True,malicious
npm,@verge-vcl-react/data-grid,False,False,False,True,True,malicious
npm,@verge-vcl-react/empty-state,False,False,False,True,True,malicious
npm,@veryflore/disc,False,False,False,True,True,malicious
npm,@vfx-payment/transaction-summary,False,False,False,True,True,malicious
npm,@vietnetco-distribution/internal-sdk,False,False,False,True,True,malicious
npm,@viihdeonline/react-app,False,False,False,True,True,malicious
npm,@vikas_upadhyay0/swagger-lint,False,False,False,True,True,malicious
npm,@virtru-private/infer-web-env,False,False,False,True,True,malicious
npm,@visma-spcs-registry/react-common-components,False,False,False,True,True,malicious
npm,@vkplay/shared,False,False,False,True,True,malicious
npm,@volcenjine/openapi,False,False,False,True,True,malicious
npm,@volcenjine/rtc,False,False,False,True,True,malicious
npm,@volcenjine/tos-sdk,False,False,False,True,True,malicious
npm,@volcenjine/vegame,False,False,False,True,True,malicious
npm,@volcenjine/veplayer,False,False,False,True,True,malicious
npm,@vscode-bicep-ui/components,False,False,False,True,True,malicious
npm,@walletwave/backend,False,False,False,True,True,malicious
npm,@walletwave/core,False,False,False,True,True,malicious
npm,@walletwave/ui,False,False,False,True,True,malicious
npm,@walmart-dataventures/integrated-components,False,False,False,True,True,malicious
npm,@wangeditor_editor/editor,False,False,False,True,True,malicious
npm,@web-ib/chevre,False,False,False,True,True,malicious
npm,@web-kit-package/grab-login,False,False,False,True,True,malicious
npm,@webbdays/tailcall,False,False,False,True,True,malicious
npm,@webbdays/temp2,False,False,False,True,True,malicious
npm,@wen-community/wen-new-standard,False,False,False,True,True,malicious
npm,@wf-ceo/react-test-helpers,False,False,False,True,True,malicious
npm,@wf-ceo/utilities,False,False,False,True,True,malicious
npm,@wf-wfria/ria-analytics,False,False,False,True,True,malicious
npm,@wh-components/core,False,False,False,True,True,malicious
npm,@whoever_momo/my-first-npm-module,False,False,False,True,True,malicious
npm,@wingon-wireless/crocodile-constants,False,False,False,True,True,malicious
npm,@winstan/binston,False,False,False,True,True,malicious
npm,@winstan/logger,False,False,False,True,True,malicious
npm,@winstan/vinston,False,False,False,True,True,malicious
npm,@woody-mrs-potato/utils-banking,False,False,False,True,True,malicious
npm,@worksmobile/wmeet-sdk,False,False,False,True,True,malicious
npm,@wp-feature-api/client-features,False,False,False,True,True,malicious
npm,@wptv/components,False,False,False,True,True,malicious
npm,@wptv/logger,False,False,False,True,True,malicious
npm,@wptv/navik,False,False,False,True,True,malicious
npm,@wptv/seo,False,False,False,True,True,malicious
npm,@wptv/stats,False,False,False,True,True,malicious
npm,@wxi-dev/serverless-tsc-config,False,False,False,True,True,malicious
npm,@xcxcxxx/gsap3,False,False,False,True,True,malicious
npm,@xd37hxassent/copilot-poc-jira,False,False,False,True,True,malicious
npm,@xene/core,True,True,False,False,True,malicious
npm,@yaqiguo/dnstest,False,False,False,True,True,malicious
npm,@yinc/ui,False,False,False,True,True,malicious
npm,@yoobic/design-system,True,True,False,False,True,malicious
npm,@yoobic/jpeg-camera-es6,True,True,False,False,True,malicious
npm,@yoobic/yobi,True,True,False,False,True,malicious
npm,@zkasm/zkevm-rom,False,False,False,True,True,malicious
npm,a11-cloud,False,False,False,True,True,malicious
npm,a111y-cloud,False,False,False,True,True,malicious
npm,aa-bundler,False,False,False,True,True,malicious
npm,aaguid,False,False,False,True,True,malicious
npm,aauto-assign-team-action,False,False,False,True,True,malicious
npm,aave-improvement-process,False,False,False,True,True,malicious
npm,ab-typescript-app,False,False,False,True,True,malicious
npm,abeya-tg-api,False,False,False,True,True,malicious
npm,abhiktestnpm,False,False,False,True,True,malicious
npm,ably-realtime,False,False,False,True,True,malicious
npm,abuse-ui-internal,False,False,False,True,True,malicious
npm,ac-analytics,False,False,False,True,True,malicious
npm,ac-async-helpers,False,False,False,True,True,malicious
npm,ac-console,False,False,False,True,True,malicious
npm,ac-dom-emitter,False,False,False,True,True,malicious
npm,ac-dom-metrics,False,False,False,True,True,malicious
npm,ac-dom-traversal,False,False,False,True,True,malicious
npm,ac-element-tracker,False,False,False,True,True,malicious
npm,ac-localnav,False,False,False,True,True,malicious
npm,ac-window-delegate,False,False,False,True,True,malicious
npm,acces-react,False,False,False,True,True,malicious
npm,accessible-textbook-demo,False,False,False,True,True,malicious
npm,account-feapp-commons,False,False,False,True,True,malicious
npm,accumulate-win,False,False,False,True,True,malicious
npm,accumulateinfo,False,False,False,True,True,malicious
npm,ace-colorpicker-rpk,True,True,False,False,True,malicious
npm,ace-tools,False,False,False,True,True,malicious
npm,ace-widgets,False,False,False,True,True,malicious
npm,ach-spa-facephi,False,False,False,True,True,malicious
npm,achalk-next,False,False,False,True,True,malicious
npm,acios.js,False,False,False,True,True,malicious
npm,acl-icon-font,False,False,False,True,True,malicious
npm,acm-nano-logger-fe,False,False,False,True,True,malicious
npm,acme-auth-utils-2,False,False,False,True,True,malicious
npm,acme-diagnostics,False,False,False,True,True,malicious
npm,acme-package,False,False,False,True,True,malicious
npm,acp-docs,False,False,False,True,True,malicious
npm,acribus-core,False,False,False,True,True,malicious
npm,acronis-platform-configs,False,False,False,True,True,malicious
npm,across-indexer-monorepo,False,False,False,True,True,malicious
npm,acsascasccsaascascacs,False,False,False,True,True,malicious
npm,action-deploy,False,False,False,True,True,malicious
npm,action-mattermost-notify,False,False,False,True,True,malicious
npm,action-schema-compiler,False,False,False,True,True,malicious
npm,action-sequences,False,False,False,True,True,malicious
npm,action-sequencess,False,False,False,True,True,malicious
npm,action-testtttt,False,False,False,True,True,malicious
npm,action_dropdown,False,False,False,True,True,malicious
npm,actionmailbox,False,False,False,True,True,malicious
npm,actions-experiment,False,False,False,True,True,malicious
npm,actions-languageservice,False,False,False,True,True,malicious
npm,actions-languageservices,False,False,False,True,True,malicious
npm,actions-project-version-check,False,False,False,True,True,malicious
npm,actions-set-env-vars,False,False,False,True,True,malicious
npm,actiris,False,False,False,True,True,malicious
npm,activity-reader,False,False,False,True,True,malicious
npm,actor-alarms,False,False,False,True,True,malicious
npm,actor-sockets,False,False,False,True,True,malicious
npm,actor-storage,False,False,False,True,True,malicious
npm,actsearchserv,False,False,False,True,True,malicious
npm,ad-creative-preview,False,False,False,True,True,malicious
npm,ad-language-monitor,False,False,False,True,True,malicious
npm,ad-react-wrapper,False,False,False,True,True,malicious
npm,adaptivecards-extras,False,False,False,True,True,malicious
npm,adblock-resources,False,False,False,True,True,malicious
npm,adco-warp-sdk,False,False,False,True,True,malicious
npm,add-shopify-header,False,False,False,True,True,malicious
npm,add-to-cart-web,False,False,False,True,True,malicious
npm,addon-sdk,False,False,False,True,True,malicious
npm,addons-pm,False,False,False,True,True,malicious
npm,adfg-project,False,False,False,True,True,malicious
npm,adhgsc,False,False,False,True,True,malicious
npm,adhxsc,False,False,False,True,True,malicious
npm,adidas-github-io,False,False,False,True,True,malicious
npm,adjksc,False,False,False,True,True,malicious
npm,adl-commons-lib-node-pp-parameter-store,False,False,False,True,True,malicious
npm,admin-id,False,False,False,True,True,malicious
npm,admin-upload-common,False,False,False,True,True,malicious
npm,adminarmorproject,False,False,False,True,True,malicious
npm,adminauthserv-paypal,False,False,False,True,True,malicious
npm,adminconsole,False,False,False,True,True,malicious
npm,admission-server,False,False,False,True,True,malicious
npm,ado-codespaces-auth,False,False,False,True,True,malicious
npm,adobe-alloy,False,False,False,True,True,malicious
npm,adobe-appmeasurement,False,False,False,True,True,malicious
npm,adobe-commerce-magento,False,False,False,True,True,malicious
npm,adobe-cr,False,False,False,True,True,malicious
npm,adobe-helix-rum-enhancer,False,False,False,True,True,malicious
npm,adobe-io-events,False,False,False,True,True,malicious
npm,adobe-parcel-transformer-test-app,False,False,False,True,True,malicious
npm,adp-workforce-now,False,False,False,True,True,malicious
npm,adril7122,False,False,False,True,True,malicious
npm,ads-common-components,False,False,False,True,True,malicious
npm,ads-common-utils,False,False,False,True,True,malicious
npm,ads-dsp-lite-components,False,False,False,True,True,malicious
npm,ads-skeleton,False,False,False,True,True,malicious
npm,adspaces,False,False,False,True,True,malicious
npm,advanced-korean-search,False,False,False,True,True,malicious
npm,advanced-utils-demo-test1,False,False,False,True,True,malicious
npm,advertising-banners-frontend,False,False,False,True,True,malicious
npm,advertising-breadcrumb,False,False,False,True,True,malicious
npm,advertising-charts,False,False,False,True,True,malicious
npm,adyen-web-main,False,False,False,True,True,malicious
npm,adyen-web-v5,False,False,False,True,True,malicious
npm,adyenaddon,False,False,False,True,True,malicious
npm,aegis-contracts,False,False,False,True,True,malicious
npm,aem-core-react-components,False,False,False,True,True,malicious
npm,aem-generated-project,False,False,False,True,True,malicious
npm,aem-guides-wknd-app,False,False,False,True,True,malicious
npm,aem-headless-advanced-tutorial-wknd-app,False,False,False,True,True,malicious
npm,aem-headless-web-component,False,False,False,True,True,malicious
npm,aem-maven-archetype,False,False,False,True,True,malicious
npm,aes-create-ipheriv,False,False,False,True,True,malicious
npm,affected-tests,False,False,False,True,True,malicious
npm,affirm-stories,False,False,False,True,True,malicious
npm,agent-cache,False,False,False,True,True,malicious
npm,agent-configurator,False,False,False,True,True,malicious
npm,agent-dispatcher,False,False,False,True,True,malicious
npm,agent-patterns,False,False,False,True,True,malicious
npm,agentmono,False,False,False,True,True,malicious
npm,agoda.cronos.activities.client-side,False,False,False,True,True,malicious
npm,agoda.cronos.gql,False,False,False,True,True,malicious
npm,agora-rtc-web,False,False,False,True,True,malicious
npm,ai-agent-email,False,False,False,True,True,malicious
npm,ai-analyzer,False,False,False,True,True,malicious
npm,ai-audio-descriptions,False,False,False,True,True,malicious
npm,ai-chatbot-starter,False,False,False,True,True,malicious
npm,ai-dial-chat,False,False,False,True,True,malicious
npm,ai-gallery,False,False,False,True,True,malicious
npm,ai-playground,False,False,False,True,True,malicious
npm,ai-plugin-template,False,False,False,True,True,malicious
npm,ai-protocol,False,False,False,True,True,malicious
npm,ai-workbench,False,False,False,True,True,malicious
npm,aicsd-web-ui,False,False,False,True,True,malicious
npm,aiide-cur,False,False,False,True,True,malicious
npm,aikido-module,False,False,False,True,True,malicious
npm,aiohappyeyeballs,False,False,False,True,True,malicious
npm,airbnb-babel,False,False,False,True,True,malicious
npm,airbnb-base,False,False,False,True,True,malicious
npm,airbnb-base-hf,False,False,False,True,True,malicious
npm,airbnb-base-typescript-prettier,False,False,False,True,True,malicious
npm,airbnb-bev,False,False,False,True,True,malicious
npm,airbnb-booking,False,False,False,True,True,malicious
npm,airbnb-bootstrap-data,False,False,False,True,True,malicious
npm,airbnb-calendar,False,False,False,True,True,malicious
npm,airbnb-datepickeroptions,False,False,False,True,True,malicious
npm,airbnb-dev,False,False,False,True,True,malicious
npm,airbnb-dls-web,False,False,False,True,True,malicious
npm,airbnb-embed-frame,False,False,False,True,True,malicious
npm,airbnb-es5,False,False,False,True,True,malicious
npm,airbnb-hooks,False,False,False,True,True,malicious
npm,airbnb-i18n,False,False,False,True,True,malicious
npm,airbnb-internals,False,False,False,True,True,malicious
npm,airbnb-jitney-schemas,False,False,False,True,True,malicious
npm,airbnb-location-suggester,False,False,False,True,True,malicious
npm,airbnb-navigation,False,False,False,True,True,malicious
npm,airbnb-o2,False,False,False,True,True,malicious
npm,airbnb-opentracing-javascript,False,False,False,True,True,malicious
npm,airbnb-private,False,False,False,True,True,malicious
npm,airbnb-prod,False,False,False,True,True,malicious
npm,airbnb-prop,False,False,False,True,True,malicious
npm,airbnb-react-server,False,False,False,True,True,malicious
npm,airbnb-slider,False,False,False,True,True,malicious
npm,airbnb-types,False,False,False,True,True,malicious
npm,airbnb-typescript,False,False,False,True,True,malicious
npm,airbnb-typescript-prettier,False,False,False,True,True,malicious
npm,airbnb-with-tracking,False,False,False,True,True,malicious
npm,airbyte-webapp,False,False,False,True,True,malicious
npm,airchief,True,True,False,False,True,malicious
npm,airflow-www,False,False,False,True,True,malicious
npm,airpay-js-sdk,False,False,False,True,True,malicious
npm,airpilot,True,True,False,False,True,malicious
npm,airpr-honeybadger,False,False,False,True,True,malicious
npm,airwallex-platform-onboarding-sdk-demo-react,False,False,False,True,True,malicious
npm,ais-sn-components,False,False,False,True,True,malicious
npm,aiven-docs,False,False,False,True,True,malicious
npm,ajna-rewards-snapshot,False,False,False,True,True,malicious
npm,akasearch,False,False,False,True,True,malicious
npm,akdump,False,False,False,True,True,malicious
npm,akita-poc,False,False,False,True,True,malicious
npm,albatross-test2-module,False,False,False,True,True,malicious
npm,alchemy-asset-transfers-benchmark,False,False,False,True,True,malicious
npm,alchemy-web3-webpack-example,False,False,False,True,True,malicious
npm,alchmey-sdk,False,False,False,True,True,malicious
npm,aledade-org,False,False,False,True,True,malicious
npm,alef-frontend,False,False,False,True,True,malicious
npm,alicn,False,False,False,True,True,malicious
npm,aligntrue,False,False,False,True,True,malicious
npm,all-star-2019,False,False,False,True,True,malicious
npm,all.en.js,False,False,False,True,True,malicious
npm,allonzydoctor,False,False,False,True,True,malicious
npm,altoqitec-design-system-react,False,False,False,True,True,malicious
npm,amagi-kanban,False,False,False,True,True,malicious
npm,amazon-chime-sdk-js-exp,False,False,False,True,True,malicious
npm,amazon-codewhisperer-jupyterlab-ext,False,False,False,True,True,malicious
npm,amazon-seller-central,False,False,False,True,True,malicious
npm,ambmock.sol,False,False,False,True,True,malicious
npm,amdocs-auth-package,False,False,False,True,True,malicious
npm,amdocs-core-package,False,False,False,True,True,malicious
npm,amp-metrics,False,False,False,True,True,malicious
npm,an-video-viewability,False,False,False,True,True,malicious
npm,analytics-bp-passive-tracker-loader,False,False,False,True,True,malicious
npm,analytics-data-collection-fe,False,False,False,True,True,malicious
npm,analytics-messages-definition-activities,False,False,False,True,True,malicious
npm,analytics.js-integration-google-tag-manager,False,False,False,True,True,malicious
npm,analyzer-importer,False,False,False,True,True,malicious
npm,anchor5,False,False,False,True,True,malicious
npm,andes-landings,False,False,False,True,True,malicious
npm,andes-react-floater,False,False,False,True,True,malicious
npm,andresiniesta,False,False,False,True,True,malicious
npm,andrii.bulat.ably,False,False,False,True,True,malicious
npm,android-app-promotion,False,False,False,True,True,malicious
npm,android-mobile-agent,False,False,False,True,True,malicious
npm,angular-blockchain-wallet,False,False,False,True,True,malicious
npm,angular-intro,False,False,False,True,True,malicious
npm,angular-promql,False,False,False,True,True,malicious
npm,angular-remove-diacritics,False,False,False,True,True,malicious
npm,angular-tealium,False,False,False,True,True,malicious
npm,angular2-tesla-common,False,False,False,True,True,malicious
npm,animation-debug-app,False,False,False,True,True,malicious
npm,annotate-pure-calls,False,False,False,True,True,malicious
npm,another-query-parser,False,False,False,True,True,malicious
npm,another-shai,False,False,False,True,True,malicious
npm,anotherexternal,False,False,False,True,True,malicious
npm,ansem-wasm,False,False,False,True,True,malicious
npm,ansi-regex,True,True,False,False,True,malicious
npm,ansi-styles,True,True,False,False,True,malicious
npm,antlir2-docs,False,False,False,True,True,malicious
npm,antora-navigator-extension,False,False,False,True,True,malicious
npm,anumanu2324,False,False,False,True,True,malicious
npm,anypoint-cli-api-project,False,False,False,True,True,malicious
npm,aog-checker,False,False,False,True,True,malicious
npm,aog-control-panel,False,False,False,True,True,malicious
npm,aog-lib,False,False,False,True,True,malicious
npm,aot-npm-package,False,False,False,True,True,malicious
npm,ap-components-react,False,False,False,True,True,malicious
npm,apa-components,False,False,False,True,True,malicious
npm,apache-airflow-ui,False,False,False,True,True,malicious
npm,apache-httpclient,False,False,False,True,True,malicious
npm,apache-httpclient1,False,False,False,True,True,malicious
npm,apache-httpclient10,False,False,False,True,True,malicious
npm,apache-httpclient2,False,False,False,True,True,malicious
npm,apache-httpclient3,False,False,False,True,True,malicious
npm,apache-httpclient4,False,False,False,True,True,malicious
npm,apache-httpclient6,False,False,False,True,True,malicious
npm,apache-httpclient7,False,False,False,True,True,malicious
npm,apache-iotdb,False,False,False,True,True,malicious
npm,apc-admin-utils,False,False,False,True,True,malicious
npm,apc-official-icon,False,False,False,True,True,malicious
npm,apc-protobuf,False,False,False,True,True,malicious
npm,apc-publish,False,False,False,True,True,malicious
npm,api-cache-worker,False,False,False,True,True,malicious
npm,api-demo-sample-lib1,False,False,False,True,True,malicious
npm,api-demo-sample-lib2,False,False,False,True,True,malicious
npm,api-demo-sample-lib3,False,False,False,True,True,malicious
npm,api-demo-sample-lib4,False,False,False,True,True,malicious
npm,api-doc-app,False,False,False,True,True,malicious
npm,api-extractor-lib1-test,False,False,False,True,True,malicious
npm,api-extractor-lib4-test,False,False,False,True,True,malicious
npm,api-extractor-lib5-test,False,False,False,True,True,malicious
npm,api-nodejs-template,False,False,False,True,True,malicious
npm,api-react12,False,False,False,True,True,malicious
npm,api-react123,False,False,False,True,True,malicious
npm,api-react125,False,False,False,True,True,malicious
npm,api-react129,False,False,False,True,True,malicious
npm,api-usage_create-tensor,False,False,False,True,True,malicious
npm,api_halodoc,False,False,False,True,True,malicious
npm,apollo-ms,False,False,False,True,True,malicious
npm,app-bff-shared,False,False,False,True,True,malicious
npm,app-explorer,False,False,False,True,True,malicious
npm,app-prd,False,False,False,True,True,malicious
npm,app-register,False,False,False,True,True,malicious
npm,app-tcm-collab,False,False,False,True,True,malicious
npm,app-webbridge,False,False,False,True,True,malicious
npm,app-wheelify,False,False,False,True,True,malicious
npm,app_custom_pinterest,False,False,False,True,True,malicious
npm,app_storefront_core,False,False,False,True,True,malicious
npm,appboy-web-sdk-v2,False,False,False,True,True,malicious
npm,appcenter-sampleapp-react-native,False,False,False,True,True,malicious
npm,appcenterclient,False,False,False,True,True,malicious
npm,appdg,False,False,False,True,True,malicious
npm,appdgdd,False,False,False,True,True,malicious
npm,appetize-cli,False,False,False,True,True,malicious
npm,appinsightsnew,False,False,False,True,True,malicious
npm,apple-appstore-server-library,False,False,False,True,True,malicious
npm,apple-psh,False,False,False,True,True,malicious
npm,apple.github.io,False,False,False,True,True,malicious
npm,application-data,False,False,False,True,True,malicious
npm,appqos-client,False,False,False,True,True,malicious
npm,aps-configurator-inventor,False,False,False,True,True,malicious
npm,aptos-mint,False,False,False,True,True,malicious
npm,aptos-protos,False,False,False,True,True,malicious
npm,aquasec-orb-test-project,False,False,False,True,True,malicious
npm,ar2-common,False,False,False,True,True,malicious
npm,aragearage,False,False,False,True,True,malicious
npm,arangodb,False,False,False,True,True,malicious
npm,arbutus-docs,False,False,False,True,True,malicious
npm,arc-offsec-custom-library,False,False,False,True,True,malicious
npm,arc-offsec-custom-library2,False,False,False,True,True,malicious
npm,arc-offsec-custom-library6,False,False,False,True,True,malicious
npm,arc-offsec-header,False,False,False,True,True,malicious
npm,arcademinigame,False,False,False,True,True,malicious
npm,architecture-viewer,False,False,False,True,True,malicious
npm,archon1,False,False,False,True,True,malicious
npm,archon2,False,False,False,True,True,malicious
npm,archon3,False,False,False,True,True,malicious
npm,archon4,False,False,False,True,True,malicious
npm,archon5,False,False,False,True,True,malicious
npm,archon6,False,False,False,True,True,malicious
npm,archon7,False,False,False,True,True,malicious
npm,arcnagacha,False,False,False,True,True,malicious
npm,ardiffact,False,False,False,True,True,malicious
npm,ardril712,False,False,False,True,True,malicious
npm,arduino-mock,False,False,False,True,True,malicious
npm,arduinounit,False,False,False,True,True,malicious
npm,area_cliente_front,False,False,False,True,True,malicious
npm,arena-plm,False,False,False,True,True,malicious
npm,argus3-test,False,False,False,True,True,malicious
npm,aries-bifold-root,False,False,False,True,True,malicious
npm,arjvg,False,False,False,True,True,malicious
npm,ark-boostrap,False,False,False,True,True,malicious
npm,ark-experience,False,False,False,True,True,malicious
